image_path,encoded_cat_lvl_0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Dataset\Images_train\27175ea71cc5f2879882c77b9931cf8b.jpg,3,0.024390243902439025,0.0,0.010452961672473868,0.0,0.0,0.0,0.0,0.017421602787456445,0.003484320557491289,0.0,0.0,0.013937282229965157,0.0,0.003484320557491289,0.020905923344947737,0.003484320557491289,0.003484320557491289,0.0,0.0,0.027874564459930314,0.0,0.0,0.0,0.010452961672473868,0.003484320557491289,0.0,0.013937282229965157,0.013937282229965157,0.003484320557491289,0.020905923344947737,0.0,0.03484320557491289,0.0,0.017421602787456445,0.003484320557491289,0.0313588850174216,0.006968641114982578,0.041811846689895474,0.013937282229965157,0.0,0.003484320557491289,0.03484320557491289,0.05574912891986063,0.017421602787456445,0.0,0.006968641114982578,0.006968641114982578,0.03484320557491289,0.0,0.0,0.0,0.003484320557491289,0.04878048780487805,0.0,0.013937282229965157,0.0,0.0,0.006968641114982578,0.041811846689895474,0.03832752613240418,0.003484320557491289,0.0,0.010452961672473868,0.0,0.003484320557491289,0.05574912891986063,0.0,0.0,0.0,0.010452961672473868,0.0,0.017421602787456445,0.0,0.017421602787456445,0.003484320557491289,0.010452961672473868,0.006968641114982578,0.0,0.006968641114982578,0.003484320557491289,0.020905923344947737,0.041811846689895474,0.0,0.003484320557491289,0.04529616724738676,0.010452961672473868,0.03484320557491289,0.013937282229965157,0.0,0.0,0.0,0.003484320557491289,0.0,0.0,0.0,0.0,0.0,0.0,0.006968641114982578,0.010452961672473868
Dataset\Images_train\09f9f9b420edea2f39c0dc3c24d5be07.jpg,3,0.009009009009009009,0.0,0.05405405405405406,0.0045045045045045045,0.015765765765765764,0.018018018018018018,0.015765765765765764,0.03153153153153153,0.018018018018018018,0.015765765765765764,0.02702702702702703,0.01126126126126126,0.013513513513513514,0.0022522522522522522,0.009009009009009009,0.006756756756756757,0.006756756756756757,0.018018018018018018,0.013513513513513514,0.0022522522522522522,0.0022522522522522522,0.02027027027027027,0.0,0.01126126126126126,0.0045045045045045045,0.0,0.0,0.0022522522522522522,0.006756756756756757,0.0045045045045045045,0.013513513513513514,0.006756756756756757,0.0022522522522522522,0.024774774774774775,0.01126126126126126,0.033783783783783786,0.009009009009009009,0.0,0.015765765765765764,0.0022522522522522522,0.015765765765765764,0.013513513513513514,0.0,0.015765765765765764,0.02252252252252252,0.015765765765765764,0.033783783783783786,0.0,0.0045045045045045045,0.0,0.0022522522522522522,0.0,0.015765765765765764,0.0022522522522522522,0.0022522522522522522,0.0022522522522522522,0.009009009009009009,0.0045045045045045045,0.0,0.006756756756756757,0.009009009009009009,0.015765765765765764,0.015765765765765764,0.009009009009009009,0.009009009009009009,0.0022522522522522522,0.024774774774774775,0.0022522522522522522,0.009009009009009009,0.0045045045045045045,0.009009009009009009,0.006756756756756757,0.0045045045045045045,0.0045045045045045045,0.0045045045045045045,0.0022522522522522522,0.018018018018018018,0.0045045045045045045,0.01126126126126126,0.006756756756756757,0.006756756756756757,0.009009009009009009,0.0022522522522522522,0.0045045045045045045,0.0045045045045045045,0.0,0.0022522522522522522,0.018018018018018018,0.024774774774774775,0.018018018018018018,0.0022522522522522522,0.0022522522522522522,0.01126126126126126,0.02252252252252252,0.015765765765765764,0.0,0.024774774774774775,0.009009009009009009,0.0022522522522522522,0.015765765765765764
Dataset\Images_train\50be4cd92fda2755e1e884421a52e345.jpg,1,0.0030959752321981426,0.015479876160990712,0.030959752321981424,0.006191950464396285,0.018575851393188854,0.0030959752321981426,0.01238390092879257,0.04024767801857585,0.009287925696594427,0.0,0.015479876160990712,0.021671826625386997,0.018575851393188854,0.030959752321981424,0.006191950464396285,0.006191950464396285,0.018575851393188854,0.0030959752321981426,0.0030959752321981426,0.009287925696594427,0.0030959752321981426,0.0030959752321981426,0.0030959752321981426,0.009287925696594427,0.0,0.01238390092879257,0.01238390092879257,0.02476780185758514,0.0,0.0,0.015479876160990712,0.0030959752321981426,0.0,0.0,0.01238390092879257,0.0,0.009287925696594427,0.006191950464396285,0.01238390092879257,0.0030959752321981426,0.006191950464396285,0.01238390092879257,0.006191950464396285,0.0,0.009287925696594427,0.0,0.009287925696594427,0.0030959752321981426,0.0,0.0030959752321981426,0.009287925696594427,0.006191950464396285,0.018575851393188854,0.018575851393188854,0.01238390092879257,0.021671826625386997,0.009287925696594427,0.043343653250773995,0.006191950464396285,0.01238390092879257,0.009287925696594427,0.01238390092879257,0.009287925696594427,0.0,0.018575851393188854,0.0030959752321981426,0.006191950464396285,0.0030959752321981426,0.015479876160990712,0.006191950464396285,0.0,0.0030959752321981426,0.02476780185758514,0.01238390092879257,0.0030959752321981426,0.018575851393188854,0.006191950464396285,0.01238390092879257,0.02786377708978328,0.009287925696594427,0.006191950464396285,0.0030959752321981426,0.006191950464396285,0.0030959752321981426,0.02786377708978328,0.006191950464396285,0.015479876160990712,0.0030959752321981426,0.006191950464396285,0.015479876160990712,0.0030959752321981426,0.0,0.02786377708978328,0.006191950464396285,0.0,0.009287925696594427,0.01238390092879257,0.02476780185758514,0.0030959752321981426,0.009287925696594427
Dataset\Images_train\06749cbff1487f470438823f6952cfd1.jpg,5,0.004545454545454545,0.0022727272727272726,0.04090909090909091,0.006818181818181818,0.015909090909090907,0.020454545454545454,0.004545454545454545,0.004545454545454545,0.020454545454545454,0.025,0.011363636363636364,0.006818181818181818,0.006818181818181818,0.025,0.004545454545454545,0.004545454545454545,0.00909090909090909,0.00909090909090909,0.0022727272727272726,0.0022727272727272726,0.0022727272727272726,0.015909090909090907,0.0,0.0022727272727272726,0.011363636363636364,0.0,0.0022727272727272726,0.006818181818181818,0.01818181818181818,0.013636363636363636,0.00909090909090909,0.0,0.006818181818181818,0.025,0.011363636363636364,0.006818181818181818,0.022727272727272728,0.00909090909090909,0.004545454545454545,0.004545454545454545,0.015909090909090907,0.022727272727272728,0.011363636363636364,0.022727272727272728,0.025,0.038636363636363635,0.01818181818181818,0.006818181818181818,0.006818181818181818,0.00909090909090909,0.004545454545454545,0.004545454545454545,0.00909090909090909,0.0,0.00909090909090909,0.0022727272727272726,0.006818181818181818,0.004545454545454545,0.004545454545454545,0.004545454545454545,0.013636363636363636,0.004545454545454545,0.006818181818181818,0.0022727272727272726,0.006818181818181818,0.011363636363636364,0.00909090909090909,0.006818181818181818,0.025,0.0022727272727272726,0.006818181818181818,0.004545454545454545,0.00909090909090909,0.013636363636363636,0.0022727272727272726,0.015909090909090907,0.0,0.011363636363636364,0.015909090909090907,0.006818181818181818,0.004545454545454545,0.0022727272727272726,0.004545454545454545,0.00909090909090909,0.00909090909090909,0.004545454545454545,0.006818181818181818,0.006818181818181818,0.02727272727272727,0.03409090909090909,0.0022727272727272726,0.0,0.006818181818181818,0.004545454545454545,0.006818181818181818,0.029545454545454545,0.022727272727272728,0.004545454545454545,0.0022727272727272726,0.00909090909090909
Dataset\Images_train\9e90fb6c7870637b6f794e4b4c26bd7e.jpg,0,0.0,0.09859154929577464,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04225352112676056,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.014084507042253521,0.04225352112676056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.08450704225352113,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.028169014084507043,0.014084507042253521,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.22535211267605634,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2535211267605634,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.0
Dataset\Images_train\7e6ae1b372e8e0b509b83ba3658b8107.jpg,2,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.010101010101010102,0.0,0.0,0.010101010101010102,0.010101010101010102,0.0,0.0,0.0,0.0,0.04040404040404041,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.06060606060606061,0.0,0.010101010101010102,0.0,0.0,0.020202020202020204,0.0,0.0,0.030303030303030304,0.030303030303030304,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.020202020202020204,0.010101010101010102,0.0,0.0,0.0,0.020202020202020204,0.0,0.0,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.010101010101010102,0.0,0.010101010101010102,0.0,0.0,0.010101010101010102,0.0,0.0,0.2222222222222222,0.0,0.010101010101010102,0.0,0.010101010101010102,0.0,0.0,0.010101010101010102,0.0,0.0,0.04040404040404041,0.010101010101010102,0.030303030303030304,0.0,0.0,0.0707070707070707,0.0,0.0707070707070707,0.020202020202020204,0.0,0.0,0.0,0.0,0.020202020202020204,0.050505050505050504
Dataset\Images_train\f8794f7a06b530782c66f7c0911bb437.jpg,5,0.0,0.03296703296703297,0.0,0.02197802197802198,0.0,0.016483516483516484,0.005494505494505495,0.0,0.0,0.016483516483516484,0.0,0.0,0.0,0.01098901098901099,0.01098901098901099,0.0,0.0,0.005494505494505495,0.005494505494505495,0.016483516483516484,0.005494505494505495,0.005494505494505495,0.0,0.0,0.0,0.0,0.005494505494505495,0.016483516483516484,0.01098901098901099,0.005494505494505495,0.01098901098901099,0.005494505494505495,0.0,0.01098901098901099,0.016483516483516484,0.01098901098901099,0.005494505494505495,0.04945054945054945,0.016483516483516484,0.0,0.0,0.0,0.01098901098901099,0.0,0.005494505494505495,0.0,0.01098901098901099,0.016483516483516484,0.01098901098901099,0.0,0.0,0.01098901098901099,0.005494505494505495,0.0,0.02197802197802198,0.038461538461538464,0.005494505494505495,0.016483516483516484,0.01098901098901099,0.0,0.005494505494505495,0.0,0.0,0.01098901098901099,0.02197802197802198,0.01098901098901099,0.01098901098901099,0.005494505494505495,0.0,0.005494505494505495,0.005494505494505495,0.016483516483516484,0.005494505494505495,0.0,0.0,0.02197802197802198,0.027472527472527472,0.0,0.0,0.005494505494505495,0.016483516483516484,0.038461538461538464,0.01098901098901099,0.005494505494505495,0.01098901098901099,0.0,0.01098901098901099,0.005494505494505495,0.01098901098901099,0.005494505494505495,0.01098901098901099,0.005494505494505495,0.12637362637362637,0.016483516483516484,0.01098901098901099,0.016483516483516484,0.005494505494505495,0.005494505494505495,0.027472527472527472,0.02197802197802198
Dataset\Images_train\35a68b44bef47a809314493d28535b9d.jpg,6,0.0,0.03167420814479638,0.004524886877828055,0.02262443438914027,0.0,0.01809954751131222,0.004524886877828055,0.0,0.004524886877828055,0.00904977375565611,0.004524886877828055,0.00904977375565611,0.0,0.00904977375565611,0.004524886877828055,0.0,0.004524886877828055,0.004524886877828055,0.004524886877828055,0.00904977375565611,0.027149321266968326,0.004524886877828055,0.013574660633484163,0.013574660633484163,0.004524886877828055,0.03167420814479638,0.00904977375565611,0.0,0.004524886877828055,0.03619909502262444,0.00904977375565611,0.004524886877828055,0.0,0.00904977375565611,0.004524886877828055,0.004524886877828055,0.04072398190045249,0.0,0.004524886877828055,0.0,0.0,0.03619909502262444,0.004524886877828055,0.004524886877828055,0.004524886877828055,0.13574660633484162,0.004524886877828055,0.004524886877828055,0.0,0.0,0.0,0.0,0.0,0.0,0.004524886877828055,0.01809954751131222,0.0,0.013574660633484163,0.0,0.004524886877828055,0.00904977375565611,0.004524886877828055,0.013574660633484163,0.004524886877828055,0.02262443438914027,0.0,0.0,0.00904977375565611,0.00904977375565611,0.02262443438914027,0.004524886877828055,0.013574660633484163,0.004524886877828055,0.004524886877828055,0.0,0.07692307692307693,0.0,0.004524886877828055,0.0,0.0,0.0,0.0,0.004524886877828055,0.00904977375565611,0.00904977375565611,0.02262443438914027,0.00904977375565611,0.004524886877828055,0.00904977375565611,0.0,0.004524886877828055,0.0,0.06334841628959276,0.0,0.004524886877828055,0.013574660633484163,0.0,0.00904977375565611,0.02262443438914027,0.00904977375565611
Dataset\Images_train\81a695f80d3f5c445910d310f1a83eb8.jpg,3,0.00554016620498615,0.002770083102493075,0.00554016620498615,0.013850415512465374,0.01662049861495845,0.0110803324099723,0.013850415512465374,0.019390581717451522,0.002770083102493075,0.002770083102493075,0.013850415512465374,0.013850415512465374,0.00554016620498615,0.013850415512465374,0.01662049861495845,0.008310249307479225,0.008310249307479225,0.013850415512465374,0.019390581717451522,0.01662049861495845,0.008310249307479225,0.0110803324099723,0.00554016620498615,0.013850415512465374,0.002770083102493075,0.00554016620498615,0.0110803324099723,0.0110803324099723,0.00554016620498615,0.030470914127423823,0.002770083102493075,0.013850415512465374,0.0,0.024930747922437674,0.0110803324099723,0.019390581717451522,0.00554016620498615,0.002770083102493075,0.008310249307479225,0.00554016620498615,0.002770083102493075,0.00554016620498615,0.00554016620498615,0.008310249307479225,0.0,0.002770083102493075,0.00554016620498615,0.019390581717451522,0.00554016620498615,0.0221606648199446,0.0110803324099723,0.00554016620498615,0.027700831024930747,0.002770083102493075,0.027700831024930747,0.013850415512465374,0.01662049861495845,0.0,0.019390581717451522,0.002770083102493075,0.0110803324099723,0.0110803324099723,0.00554016620498615,0.008310249307479225,0.008310249307479225,0.002770083102493075,0.013850415512465374,0.002770083102493075,0.0,0.00554016620498615,0.0,0.00554016620498615,0.013850415512465374,0.0110803324099723,0.030470914127423823,0.019390581717451522,0.013850415512465374,0.0110803324099723,0.002770083102493075,0.013850415512465374,0.0,0.019390581717451522,0.008310249307479225,0.008310249307479225,0.002770083102493075,0.013850415512465374,0.0110803324099723,0.01662049861495845,0.00554016620498615,0.00554016620498615,0.002770083102493075,0.0,0.01662049861495845,0.0221606648199446,0.0110803324099723,0.008310249307479225,0.0110803324099723,0.0110803324099723,0.002770083102493075,0.002770083102493075
Dataset\Images_train\4d2e9f36823bad0f6fe8c6b19bb92bdb.jpg,6,0.009009009009009009,0.015015015015015015,0.006006006006006006,0.015015015015015015,0.012012012012012012,0.0,0.018018018018018018,0.024024024024024024,0.003003003003003003,0.003003003003003003,0.0,0.006006006006006006,0.012012012012012012,0.006006006006006006,0.0,0.018018018018018018,0.009009009009009009,0.012012012012012012,0.03003003003003003,0.021021021021021023,0.009009009009009009,0.018018018018018018,0.006006006006006006,0.006006006006006006,0.009009009009009009,0.003003003003003003,0.03903903903903904,0.006006006006006006,0.006006006006006006,0.003003003003003003,0.012012012012012012,0.015015015015015015,0.006006006006006006,0.018018018018018018,0.006006006006006006,0.015015015015015015,0.006006006006006006,0.024024024024024024,0.0,0.024024024024024024,0.009009009009009009,0.003003003003003003,0.006006006006006006,0.003003003003003003,0.0,0.0,0.0,0.009009009009009009,0.003003003003003003,0.006006006006006006,0.018018018018018018,0.003003003003003003,0.015015015015015015,0.015015015015015015,0.012012012012012012,0.015015015015015015,0.009009009009009009,0.009009009009009009,0.03903903903903904,0.009009009009009009,0.009009009009009009,0.012012012012012012,0.003003003003003003,0.0,0.009009009009009009,0.0,0.015015015015015015,0.0,0.006006006006006006,0.012012012012012012,0.006006006006006006,0.012012012012012012,0.009009009009009009,0.006006006006006006,0.012012012012012012,0.024024024024024024,0.0,0.003003003003003003,0.006006006006006006,0.015015015015015015,0.0,0.012012012012012012,0.006006006006006006,0.021021021021021023,0.012012012012012012,0.021021021021021023,0.024024024024024024,0.018018018018018018,0.006006006006006006,0.015015015015015015,0.009009009009009009,0.0,0.012012012012012012,0.003003003003003003,0.0,0.003003003003003003,0.015015015015015015,0.006006006006006006,0.015015015015015015,0.009009009009009009
Dataset\Images_train\a9b35b94610a3d7f4fa91f19693c5248.jpg,3,0.007590132827324478,0.0018975332068311196,0.015180265654648957,0.0056925996204933585,0.0,0.003795066413662239,0.0,0.0,0.0,0.0018975332068311196,0.0018975332068311196,0.0,0.007590132827324478,0.007590132827324478,0.009487666034155597,0.028462998102466792,0.011385199240986717,0.020872865275142316,0.028462998102466792,0.013282732447817837,0.0018975332068311196,0.024667931688804556,0.0,0.020872865275142316,0.007590132827324478,0.0,0.0,0.018975332068311195,0.024667931688804556,0.022770398481973434,0.009487666034155597,0.0056925996204933585,0.0,0.007590132827324478,0.0018975332068311196,0.03415559772296015,0.013282732447817837,0.04743833017077799,0.03795066413662239,0.0056925996204933585,0.013282732447817837,0.003795066413662239,0.0,0.003795066413662239,0.0,0.0018975332068311196,0.0,0.10246679316888045,0.0,0.0,0.0,0.018975332068311195,0.0,0.024667931688804556,0.009487666034155597,0.0018975332068311196,0.0,0.0,0.0018975332068311196,0.028462998102466792,0.003795066413662239,0.028462998102466792,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.003795066413662239,0.030360531309297913,0.0,0.011385199240986717,0.0056925996204933585,0.0,0.013282732447817837,0.0,0.013282732447817837,0.009487666034155597,0.015180265654648957,0.0018975332068311196,0.0,0.0018975332068311196,0.0,0.0,0.007590132827324478,0.0018975332068311196,0.0056925996204933585,0.017077798861480076,0.003795066413662239,0.0018975332068311196,0.0,0.0018975332068311196,0.030360531309297913,0.0018975332068311196,0.022770398481973434,0.003795066413662239,0.0018975332068311196,0.003795066413662239
Dataset\Images_train\b551f20c6a8a1dc3d102a5f04bc8d7d6.jpg,1,0.005763688760806916,0.008645533141210375,0.0345821325648415,0.0,0.005763688760806916,0.01729106628242075,0.008645533141210375,0.005763688760806916,0.025936599423631124,0.02881844380403458,0.011527377521613832,0.01440922190201729,0.0,0.020172910662824207,0.002881844380403458,0.002881844380403458,0.01440922190201729,0.011527377521613832,0.002881844380403458,0.002881844380403458,0.002881844380403458,0.005763688760806916,0.005763688760806916,0.0,0.005763688760806916,0.011527377521613832,0.0,0.005763688760806916,0.002881844380403458,0.002881844380403458,0.011527377521613832,0.002881844380403458,0.008645533141210375,0.020172910662824207,0.008645533141210375,0.0,0.01440922190201729,0.008645533141210375,0.008645533141210375,0.01729106628242075,0.01440922190201729,0.01440922190201729,0.005763688760806916,0.011527377521613832,0.01729106628242075,0.008645533141210375,0.005763688760806916,0.008645533141210375,0.008645533141210375,0.02881844380403458,0.0,0.011527377521613832,0.023054755043227664,0.0,0.01440922190201729,0.01440922190201729,0.008645533141210375,0.025936599423631124,0.0,0.020172910662824207,0.020172910662824207,0.01440922190201729,0.0,0.002881844380403458,0.005763688760806916,0.025936599423631124,0.0,0.002881844380403458,0.02881844380403458,0.008645533141210375,0.008645533141210375,0.002881844380403458,0.008645533141210375,0.01440922190201729,0.008645533141210375,0.020172910662824207,0.002881844380403458,0.008645533141210375,0.02881844380403458,0.002881844380403458,0.002881844380403458,0.002881844380403458,0.002881844380403458,0.01440922190201729,0.002881844380403458,0.008645533141210375,0.005763688760806916,0.002881844380403458,0.002881844380403458,0.011527377521613832,0.002881844380403458,0.002881844380403458,0.040345821325648415,0.0,0.005763688760806916,0.01440922190201729,0.025936599423631124,0.008645533141210375,0.002881844380403458,0.011527377521613832
Dataset\Images_train\45204a03550940bdcbc8e4703c07f550.jpg,3,0.0176522506619594,0.00176522506619594,0.01059135039717564,0.00529567519858782,0.00441306266548985,0.02383053839364519,0.00264783759929391,0.00706090026478376,0.00353045013239188,0.01500441306266549,0.01147396293027361,0.0,0.00264783759929391,0.00264783759929391,0.00441306266548985,0.00706090026478376,0.05648720211827008,0.02471315092674316,0.01323918799646955,0.01588702559576346,0.00617828773168579,0.0088261253309797,0.00529567519858782,0.02030008826125331,0.00706090026478376,0.0,0.0,0.0088261253309797,0.00176522506619594,0.009708737864077669,0.00617828773168579,0.00441306266548985,0.04766107678729038,0.00264783759929391,0.00264783759929391,0.01059135039717564,0.04501323918799647,0.00706090026478376,0.01235657546337158,0.00706090026478376,0.00529567519858782,0.08914386584289496,0.0,0.01235657546337158,0.00441306266548985,0.00706090026478376,0.00617828773168579,0.009708737864077669,0.01412180052956752,0.00176522506619594,0.0,0.00529567519858782,0.0,0.00088261253309797,0.01412180052956752,0.00353045013239188,0.00353045013239188,0.00176522506619594,0.00176522506619594,0.01412180052956752,0.00176522506619594,0.00706090026478376,0.009708737864077669,0.00706090026478376,0.0,0.00794351279788173,0.00617828773168579,0.00264783759929391,0.00706090026478376,0.00529567519858782,0.00353045013239188,0.01323918799646955,0.00264783759929391,0.02206531332744925,0.009708737864077669,0.00529567519858782,0.01235657546337158,0.00088261253309797,0.00617828773168579,0.0353045013239188,0.00529567519858782,0.00529567519858782,0.00617828773168579,0.00794351279788173,0.00088261253309797,0.00706090026478376,0.03089143865842895,0.00794351279788173,0.00794351279788173,0.00264783759929391,0.00264783759929391,0.05648720211827008,0.01147396293027361,0.00617828773168579,0.00353045013239188,0.01500441306266549,0.00264783759929391,0.00441306266548985,0.00529567519858782,0.00529567519858782
Dataset\Images_train\cab75cad4b3a3c593c753a1759df28e2.jpg,5,0.013513513513513514,0.0,0.0,0.006756756756756757,0.013513513513513514,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,0.013513513513513514,0.006756756756756757,0.02702702702702703,0.02702702702702703,0.006756756756756757,0.006756756756756757,0.013513513513513514,0.02027027027027027,0.033783783783783786,0.013513513513513514,0.0,0.013513513513513514,0.006756756756756757,0.0,0.02027027027027027,0.0,0.0,0.02027027027027027,0.0,0.006756756756756757,0.0,0.006756756756756757,0.02702702702702703,0.0,0.0,0.02702702702702703,0.02027027027027027,0.013513513513513514,0.02027027027027027,0.0,0.013513513513513514,0.006756756756756757,0.0,0.006756756756756757,0.0,0.0,0.013513513513513514,0.0,0.006756756756756757,0.02027027027027027,0.006756756756756757,0.033783783783783786,0.02702702702702703,0.013513513513513514,0.0,0.0,0.0,0.013513513513513514,0.0,0.02027027027027027,0.006756756756756757,0.04054054054054054,0.006756756756756757,0.013513513513513514,0.0,0.013513513513513514,0.0,0.013513513513513514,0.0,0.02027027027027027,0.02027027027027027,0.0,0.013513513513513514,0.006756756756756757,0.013513513513513514,0.0,0.0,0.013513513513513514,0.006756756756756757,0.02702702702702703,0.013513513513513514,0.02702702702702703,0.006756756756756757,0.0,0.006756756756756757,0.02027027027027027,0.006756756756756757,0.006756756756756757,0.02702702702702703,0.013513513513513514,0.006756756756756757,0.013513513513513514,0.013513513513513514,0.006756756756756757,0.02027027027027027,0.0,0.013513513513513514,0.0
Dataset\Images_train\998a39dca0ef610c3a0ea4e9cc6e1681.jpg,4,0.004484304932735426,0.004484304932735426,0.01569506726457399,0.002242152466367713,0.013452914798206279,0.013452914798206279,0.02914798206278027,0.0515695067264574,0.008968609865470852,0.013452914798206279,0.017937219730941704,0.017937219730941704,0.002242152466367713,0.02466367713004484,0.008968609865470852,0.004484304932735426,0.006726457399103139,0.004484304932735426,0.008968609865470852,0.011210762331838564,0.008968609865470852,0.004484304932735426,0.008968609865470852,0.002242152466367713,0.004484304932735426,0.004484304932735426,0.0,0.008968609865470852,0.008968609865470852,0.006726457399103139,0.002242152466367713,0.004484304932735426,0.0,0.004484304932735426,0.004484304932735426,0.017937219730941704,0.0,0.004484304932735426,0.006726457399103139,0.004484304932735426,0.002242152466367713,0.004484304932735426,0.0,0.01569506726457399,0.013452914798206279,0.0,0.008968609865470852,0.008968609865470852,0.002242152466367713,0.03811659192825112,0.017937219730941704,0.006726457399103139,0.02242152466367713,0.002242152466367713,0.011210762331838564,0.004484304932735426,0.017937219730941704,0.017937219730941704,0.008968609865470852,0.02242152466367713,0.02466367713004484,0.008968609865470852,0.006726457399103139,0.004484304932735426,0.011210762331838564,0.006726457399103139,0.008968609865470852,0.008968609865470852,0.01569506726457399,0.0,0.008968609865470852,0.013452914798206279,0.013452914798206279,0.006726457399103139,0.006726457399103139,0.020179372197309416,0.011210762331838564,0.017937219730941704,0.02242152466367713,0.002242152466367713,0.0,0.017937219730941704,0.004484304932735426,0.002242152466367713,0.006726457399103139,0.006726457399103139,0.004484304932735426,0.013452914798206279,0.03139013452914798,0.006726457399103139,0.002242152466367713,0.0,0.002242152466367713,0.013452914798206279,0.006726457399103139,0.006726457399103139,0.008968609865470852,0.017937219730941704,0.01569506726457399,0.013452914798206279
Dataset\Images_train\9ba898ecb77ab5a6799c8b047c6b6008.jpg,5,0.02654867256637168,0.0,0.0,0.004424778761061947,0.004424778761061947,0.0,0.0,0.004424778761061947,0.0,0.0,0.022123893805309734,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.0,0.004424778761061947,0.0,0.004424778761061947,0.004424778761061947,0.01327433628318584,0.01327433628318584,0.0,0.022123893805309734,0.0,0.0,0.035398230088495575,0.008849557522123894,0.01327433628318584,0.004424778761061947,0.01327433628318584,0.004424778761061947,0.004424778761061947,0.0,0.0,0.008849557522123894,0.0,0.0,0.004424778761061947,0.004424778761061947,0.004424778761061947,0.0,0.0,0.05752212389380531,0.017699115044247787,0.004424778761061947,0.0,0.02654867256637168,0.004424778761061947,0.0,0.0,0.017699115044247787,0.008849557522123894,0.008849557522123894,0.0,0.022123893805309734,0.0,0.0,0.004424778761061947,0.03982300884955752,0.004424778761061947,0.004424778761061947,0.004424778761061947,0.030973451327433628,0.004424778761061947,0.0,0.06637168141592921,0.0,0.004424778761061947,0.004424778761061947,0.008849557522123894,0.008849557522123894,0.022123893805309734,0.03982300884955752,0.0,0.008849557522123894,0.02654867256637168,0.004424778761061947,0.004424778761061947,0.004424778761061947,0.01327433628318584,0.0,0.017699115044247787,0.0,0.01327433628318584,0.03982300884955752,0.02654867256637168,0.022123893805309734,0.004424778761061947,0.01327433628318584,0.01327433628318584,0.008849557522123894,0.0,0.05309734513274336,0.004424778761061947,0.004424778761061947,0.0,0.01327433628318584,0.017699115044247787,0.004424778761061947,0.008849557522123894
